2022-06-01 08:03:02.470;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.4""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.1""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""Seek & Find""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""Content, the Look of the game ""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""no""}]"
2022-06-01 04:54:22.747;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.2""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.2""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""9""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-05-31 16:38:37.780;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.2""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.2""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""8""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-05-31 10:31:42.840;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.2""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.1""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.2""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""Animal sounds and answering color, shape and number questions""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""It can really help the children's brain development ""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""None""}]"
2022-05-30 11:03:04.100;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.3""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.1"",""3.4""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.5"",""4.4"",""4.2"",""4.1""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""10""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-05-30 06:41:03.877;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.2""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.4""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.3""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.1""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""learning letters\n""},{""id"":""7"",""type"":""range"",""answers"":[""8""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""no""}]"
2022-05-29 23:22:52.817;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.5""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.4""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.3""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""7""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-05-25 14:50:40.530;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.4""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.4"",""3.1"",""3.3""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.3""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
2022-05-25 13:25:40.030;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.2""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.1""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.4"",""3.3"",""3.1"",""3.2""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.5"",""4.4"",""4.3"",""4.2""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""fgfghhygyhgyhgyhvgvv.    yjghhugyhcgggyjgjfyhhfyhujhujuuuuhghhh""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""$$$$&-5_*'+7765_\""'+(++'\""*%_&\""514$42\n""},{""id"":""7"",""type"":""range"",""answers"":[""3""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""tghhjhttfthujii\nygvvhjjij\n\n\n\nghuggvgvhbjnbjhbhb hvhb h hh. hn. jj. jj. jj. j j k k kk. kk 🤣💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞 bball 25545553535242758575;;$?)#(!!(?)?::;:%%;;$%;&&-€¢¢==^¥√÷fu juggler and also on the balloons step after the balloons step after completing the balloons step after completing the balloons step after completing the balloons step after completing the balloons step up for the video of it and send the video when you get a chance can you send the video when you get a chance can you call me please I love you so much and I hope the balloons for the object appears to be when I should I bring for you to do it appears behind the object appears\n""}]"
2022-05-25 08:02:12.790;"[{""id"":""1"",""type"":""radio"",""answers"":[""1.1""],""text"":null},{""id"":""2"",""type"":""radio"",""answers"":[""2.4""],""text"":null},{""id"":""3"",""type"":""checkbox"",""answers"":[""3.1"",""3.2"",""3.3"",""3.4""],""text"":null},{""id"":""4"",""type"":""checkbox"",""answers"":[""4.1"",""4.2"",""4.3"",""4.4""],""text"":null},{""id"":""5"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""6"",""type"":""text"",""answers"":[],""text"":""""},{""id"":""7"",""type"":""range"",""answers"":[""9""],""text"":null},{""id"":""8"",""type"":""text"",""answers"":[],""text"":""""}]"
